0.13939171,0.14436528,0.14792804,0.15032232,0.15066814
0.08185098,0.08481018,0.08529507,0.08549944,0.08813037
0.08547959,0.08853384,0.08996732,0.09388627,0.09520456
0.07262233,0.08706189,0.08955602,0.10638240,0.12246951
0.04693984,0.05439598,0.07023282,0.08296446,0.09190926
0.08486656,0.09771068,0.10256533,0.11279775,0.11353768
0.07313471,0.08151184,0.08744358,0.08811860,0.09177335
0.06472097,0.06503870,0.07096814,0.07424575,0.08135442
0.07160724,0.07209747,0.08597989,0.08930295,0.09027795
0.06996021,0.07650503,0.07960103,0.08024563,0.08978196
0.09383546,0.09884436,0.10192219,0.10276842,0.10332288
0.11157876,0.11823481,0.11873481,0.11875340,0.11996105
0.15815739,0.18367782,0.18853275,0.19402410,0.20047298
0.11231923,0.11237158,0.11368816,0.11981343,0.12532339
0.10786296,0.10924619,0.11668369,0.11900407,0.12041992
0.10583281,0.11432347,0.11577702,0.11717014,0.11962370
0.07082925,0.12975557,0.14926198,0.15168454,0.15381323
0.09303690,0.11410302,0.12075642,0.12247927,0.13525581
0.18930678,0.19159906,0.20250829,0.20359904,0.20483389
0.05977173,0.07733455,0.07791807,0.08984923,0.09903350
0.06344777,0.07545748,0.08484435,0.08956054,0.09244158
0.12439719,0.12931792,0.15001838,0.15271907,0.15861394
0.14404762,0.15161011,0.15277351,0.15588441,0.15808527
0.15829103,0.16163120,0.16396277,0.16888049,0.17009273
0.11221720,0.12120177,0.12871212,0.14164570,0.14231011
0.09985826,0.13120939,0.13224819,0.13354862,0.13994008
0.12238885,0.12579933,0.12898400,0.13955271,0.14378884
0.12375743,0.12513253,0.12983766,0.14931889,0.15211803
0.14100221,0.15150850,0.15230566,0.16387799,0.18134482
0.09372666,0.09566343,0.10489301,0.12740608,0.14268431
0.11176987,0.11483331,0.13244522,0.17684078,0.18052840
0.05655926,0.07687394,0.08186889,0.08549563,0.08631582
0.05802685,0.07961550,0.08340794,0.10108669,0.10135271
0.12174149,0.12706521,0.13273679,0.13634589,0.13636783
0.11017503,0.11209367,0.11501913,0.11568762,0.11818034
0.10623910,0.12463082,0.13083000,0.13189457,0.13992442
0.09378972,0.09602867,0.09857873,0.10943274,0.11205095
0.05770673,0.06688602,0.06716656,0.07025629,0.07352906
0.06967516,0.08368213,0.08849100,0.08987106,0.09151948
0.14836849,0.16335657,0.16356806,0.17351198,0.17597300
0.10438375,0.12323233,0.12449645,0.12742704,0.12826158
0.13662829,0.14423735,0.14807910,0.15001056,0.15232842
0.08825386,0.09312519,0.09977469,0.10826634,0.11281703
0.09566685,0.09694185,0.11039039,0.11226184,0.12015085
0.11004214,0.11218137,0.11607467,0.13301186,0.14642701
0.12881057,0.13077238,0.13119303,0.15708739,0.16335051
0.10853311,0.12818472,0.13590100,0.14750457,0.14815305
0.11344059,0.12131587,0.13693494,0.13993335,0.15374041
0.10493150,0.10593402,0.10599233,0.13634017,0.13968448
0.09815387,0.11332235,0.11852387,0.12884738,0.14129212
0.07940753,0.08812341,0.12148434,0.12420630,0.12842976
0.11018065,0.11052417,0.12344511,0.17185050,0.17883463
0.09280145,0.09306731,0.10836928,0.15122561,0.15353441
0.07234754,0.08066662,0.09448759,0.09506101,0.10758192
0.07639761,0.08716860,0.08839277,0.08866760,0.08907256
0.16707666,0.17344837,0.17683324,0.17816803,0.17909846
0.07784073,0.08417986,0.09708019,0.09988850,0.11059809
0.09035702,0.11229846,0.11297771,0.12152263,0.13490446
0.11342689,0.11540007,0.11979199,0.12347668,0.12439576
0.08397431,0.10097498,0.11103133,0.12243614,0.14287889
0.09773844,0.09876949,0.13620824,0.14356676,0.14626971
0.06896020,0.08460601,0.08864302,0.10759872,0.10841110
0.07681106,0.09349887,0.09827265,0.10022999,0.11402002
0.09962092,0.10075577,0.10630283,0.10988078,0.11090544
0.08311829,0.08666251,0.08707385,0.10386586,0.11044281
0.20723026,0.20877035,0.21685092,0.22301349,0.22629875
0.09916591,0.11369019,0.12345695,0.12603483,0.13313557
0.14580028,0.14790912,0.15528239,0.15580495,0.15863368
0.09970839,0.10488611,0.12375343,0.12403503,0.12451537
0.09384482,0.09701622,0.10221237,0.10812445,0.11608580
0.09003432,0.10959636,0.10994352,0.11204000,0.11364166
0.10368750,0.11107465,0.12255848,0.12557504,0.12845379
0.09493797,0.10243091,0.10786521,0.10911319,0.12637506
0.06877152,0.07469640,0.08073094,0.10120855,0.11375119
0.08516052,0.08993853,0.09088153,0.09959400,0.10450014
0.09933595,0.10559779,0.10640331,0.10716090,0.11447374
0.09936635,0.10483371,0.10612364,0.11574188,0.11746211
0.08068984,0.09845535,0.09920086,0.10380339,0.10624577
0.08912916,0.09112841,0.13150430,0.14254579,0.16517277
0.09831487,0.10152777,0.14538954,0.16184345,0.16456023
0.10297425,0.10441045,0.10773837,0.13344307,0.14501685
0.09778353,0.12912777,0.15126117,0.16372092,0.16718508
0.16177770,0.16236262,0.17716977,0.17993078,0.18512487
0.16200255,0.17679454,0.19197986,0.19677207,0.19731453
0.11471573,0.15247287,0.15742221,0.15976153,0.16292983
0.12661663,0.13135852,0.13911840,0.14376852,0.15339950
0.10440730,0.10749362,0.11674014,0.12270559,0.12679294
0.05011826,0.07162991,0.07815369,0.08069468,0.08095747
0.03792372,0.04497336,0.05244216,0.05303964,0.05461890
0.04627617,0.04659019,0.04757646,0.05148444,0.05716541
0.04738592,0.05435579,0.05579118,0.05695201,0.05853806
0.08182736,0.09089497,0.09740746,0.09887132,0.10068095
0.06259762,0.06578629,0.09514744,0.09708197,0.10239934
0.13911082,0.14814657,0.15008625,0.15347676,0.15813211
0.09768551,0.12629206,0.12968758,0.13775596,0.14679663
0.11972666,0.12098218,0.12461055,0.12487238,0.12791048
0.07289876,0.08129168,0.08585823,0.08946715,0.09194577
0.18407468,0.20105848,0.20365183,0.20954172,0.20973253
0.09426284,0.09824416,0.12100687,0.13585216,0.22698995
0.11843581,0.11932759,0.14498410,0.15311885,0.23035036
0.06919019,0.07473287,0.07511434,0.07547479,0.07617090
0.07531584,0.08047536,0.08068929,0.08110145,0.08725172
0.08136572,0.08640975,0.08838589,0.09298773,0.09367247
0.05448990,0.05579725,0.05688726,0.05835174,0.06044244
0.06902048,0.06966670,0.06966915,0.07209185,0.07423370
0.05383875,0.06109155,0.06340748,0.06548694,0.06756238
0.07623863,0.08503419,0.09260801,0.09499475,0.10434985
0.09541863,0.09646456,0.09764280,0.09980372,0.10003080
0.10957844,0.11479243,0.11766649,0.11809455,0.12030869
0.11473209,0.12092292,0.12815303,0.14418374,0.14503600
0.13062297,0.13750751,0.13812560,0.14417180,0.14684954
0.10826579,0.12417594,0.12821293,0.12855622,0.13667794
0.17784211,0.18928961,0.19208917,0.19224815,0.19745824
0.17098837,0.17165828,0.17383367,0.17530163,0.17976967
0.12441096,0.12884901,0.12888160,0.14244790,0.14878774
0.15323265,0.16180316,0.16769665,0.17004263,0.17816202
0.09713794,0.10027628,0.10359569,0.11417305,0.11721142
0.08044184,0.09680820,0.09804141,0.10117540,0.10755062
0.11104829,0.11197650,0.11705944,0.12360585,0.12566842
0.09918748,0.12073082,0.12212425,0.13157342,0.14369261
0.05295896,0.06374584,0.08577956,0.13001837,0.14741844
0.09851953,0.09856727,0.11696563,0.13235529,0.13419859
0.09000670,0.09603357,0.10079608,0.10121258,0.10542420
0.08311468,0.08854105,0.09178577,0.09807490,0.10245010
0.08471013,0.09065765,0.09181517,0.09524600,0.10133965
0.09092088,0.09499680,0.10303875,0.10396575,0.10486929
0.17522235,0.17795578,0.19114518,0.19854409,0.20098114
0.14399886,0.14438514,0.14819254,0.15144765,0.15283300
0.06244568,0.06623748,0.06802170,0.07113165,0.07302233
0.04629254,0.05421677,0.08813499,0.09308670,0.09397724
0.06062343,0.06184156,0.06194681,0.06385252,0.06459934
0.05686415,0.05791864,0.05987917,0.06380606,0.06506857
0.06932928,0.07740904,0.08889154,0.09693219,0.10206991
0.13166916,0.13502711,0.13551666,0.13715807,0.13967979
0.09211207,0.09728652,0.09948386,0.10152823,0.10278979
0.07974179,0.08643343,0.09055614,0.10571934,0.10668019
0.08334979,0.08441541,0.08888865,0.09568913,0.09633629
0.10907701,0.11267927,0.11310617,0.12813902,0.13059030
0.07988813,0.08031777,0.08076071,0.08358333,0.09498665
0.10072294,0.11034501,0.11309196,0.11389542,0.12055305
0.08776955,0.09923492,0.10375378,0.11036172,0.11271552
0.06017186,0.06646719,0.07919383,0.08168387,0.08212282
0.09787013,0.10226920,0.10412706,0.10747531,0.11117816
0.07862075,0.08003306,0.08327937,0.08882427,0.08944596
0.05138439,0.05431102,0.05923868,0.06519800,0.06545124
0.06782012,0.07075276,0.07198264,0.07806313,0.07847236
0.06901088,0.08106703,0.08840230,0.09571971,0.11437994
0.06471992,0.08416390,0.08632459,0.08797969,0.09640732
0.07087114,0.08108886,0.08126619,0.08179211,0.08488867
0.05889221,0.07128753,0.07971187,0.08350785,0.08531514
0.13697051,0.15601927,0.16397975,0.16466641,0.17281576
0.09980191,0.16624284,0.18191299,0.18470623,0.18474017
0.05565904,0.06170006,0.06758144,0.07177272,0.07340689
0.10376108,0.10791996,0.12442710,0.12582526,0.12758783
0.08898039,0.09811647,0.10144340,0.10386609,0.10464680
0.08929192,0.09779841,0.10196053,0.10402723,0.10529435
0.10239396,0.10494281,0.10513523,0.10616545,0.10689889
0.15930325,0.17528814,0.18279167,0.18388410,0.18485525
0.14144489,0.15397727,0.15456317,0.16342886,0.16409044
0.12320700,0.12351193,0.15073073,0.15262431,0.18446298
0.12604780,0.13297376,0.16724475,0.17678106,0.19434054
0.13857031,0.14865318,0.15279235,0.15323316,0.15961680
0.13497379,0.13968280,0.14790988,0.14881010,0.15123320
0.19383831,0.20713864,0.21289971,0.22311716,0.22331858
0.16618063,0.19087255,0.19157003,0.21413361,0.21626413
0.10089839,0.10855258,0.12034120,0.14377734,0.14497745
0.07402929,0.07924528,0.07988371,0.08257375,0.08371937
0.07730658,0.07920004,0.07991070,0.08114999,0.08348111
0.13643032,0.15222237,0.17929737,0.18371917,0.18818508
0.13397130,0.13530304,0.14959492,0.16500919,0.17387034
0.12311121,0.14677134,0.14745528,0.16500694,0.16789663
0.11348742,0.13276678,0.13843590,0.15890592,0.18857296
0.07838237,0.09364640,0.09851696,0.14139527,0.16250174
0.08703341,0.09188033,0.11075792,0.12315986,0.14917937
0.11522462,0.12499154,0.12663524,0.15163639,0.15729168
0.12535465,0.14048004,0.14178903,0.15153229,0.16244568
0.04803390,0.06063414,0.06437581,0.07058660,0.07641537
0.04586453,0.05970779,0.06094531,0.06150480,0.06745279
0.05009632,0.07216151,0.07216154,0.07420018,0.07543329
0.07333963,0.08829637,0.09985917,0.10232539,0.10382117
0.06086118,0.06931219,0.07041549,0.07050370,0.07154645
0.05098436,0.06345814,0.07622818,0.08969656,0.09713082
0.05807196,0.06544267,0.10301593,0.10384767,0.11776695
0.14106539,0.14859585,0.15263256,0.17146192,0.17312375
0.14963786,0.15146537,0.15723400,0.15806223,0.18943503
0.09069049,0.09946378,0.10620493,0.12097226,0.12349065
0.08455566,0.09119762,0.09246936,0.09605592,0.10689974
0.13895328,0.14168400,0.16084783,0.17079106,0.19281840
0.10046127,0.11652780,0.11669154,0.11989076,0.12596780
0.13239960,0.16651951,0.19256178,0.20737450,0.20840406
0.11708287,0.13088840,0.13562298,0.18430455,0.19448219
0.14267284,0.16062775,0.17196079,0.18188654,0.18527740
0.08638768,0.08925526,0.08967992,0.09455141,0.10502376
0.08686253,0.08890998,0.08950738,0.09703761,0.10725923
0.04489957,0.05724988,0.05957473,0.06114692,0.06169609
0.07635304,0.07927486,0.08135562,0.08228090,0.08385260
0.05496155,0.05538643,0.05812068,0.06124790,0.06302030
0.06218485,0.08701042,0.09808200,0.09854928,0.09954295
0.03101542,0.03755830,0.04225219,0.04225219,0.04876852
0.06392106,0.06494807,0.06494807,0.06571949,0.07051912
0.09123583,0.09194238,0.09254585,0.09586862,0.09671143
0.08543560,0.08865340,0.09374612,0.09911822,0.09949654
0.07949815,0.08147938,0.08869997,0.09267381,0.10602850
0.09395190,0.10673794,0.12213201,0.12405344,0.13309970
0.09588081,0.09805410,0.09854639,0.10688441,0.10806116
0.07059646,0.08632951,0.09156131,0.09608774,0.09971614
0.05887348,0.06104784,0.06586072,0.07628112,0.08342556
0.08322442,0.09028790,0.09165084,0.09718105,0.10400201
0.11043882,0.12630901,0.14295118,0.14807022,0.14963087
0.12699723,0.13022614,0.13677441,0.14698568,0.14839800
0.14689676,0.16570087,0.16645576,0.17374647,0.17929581
0.13817295,0.14147404,0.14856145,0.15297282,0.15502408
0.07581429,0.08367946,0.08884031,0.09401479,0.13115929
0.07439771,0.08110947,0.08353949,0.09727925,0.10666533
0.06981397,0.07875001,0.09876564,0.09929565,0.12755413
0.11702592,0.12409738,0.12518787,0.12733175,0.12820265
0.09944757,0.10134844,0.11285297,0.11795356,0.12035747
0.11701996,0.12261460,0.14625633,0.14796184,0.14845867
0.08372454,0.09135915,0.10572843,0.11722464,0.11788483
0.10338593,0.11674201,0.12308802,0.12383972,0.12612724
0.15015626,0.15135784,0.15341006,0.15921474,0.16149855
0.09791311,0.10715012,0.12094827,0.12508751,0.12564853
0.10629418,0.11163093,0.11665360,0.12522390,0.13330731
0.11843424,0.12797172,0.13602830,0.13612083,0.13640113
0.11314644,0.11843084,0.13799767,0.14467058,0.14613937
0.06423733,0.07095965,0.07300907,0.07387239,0.07525279
0.05233410,0.05246735,0.05415667,0.05424916,0.05513764
0.06041681,0.06970902,0.07159022,0.07232285,0.07245830
0.06002221,0.07315848,0.07649478,0.07672732,0.07715356
0.10923507,0.11146964,0.11319845,0.11882346,0.12510943
0.13895294,0.15035872,0.15061423,0.15249240,0.15513992
0.15481175,0.15596586,0.16120690,0.16403624,0.16559534
0.08690268,0.08920842,0.11797138,0.12697172,0.12734498
0.13999808,0.14193687,0.14205147,0.14543474,0.14698547
0.20652631,0.21352267,0.22454885,0.22511099,0.23004749
0.11059210,0.11089482,0.11099353,0.11611895,0.14299157
0.08463423,0.11884612,0.12954800,0.14086305,0.14135444
0.10753459,0.12946054,0.13209257,0.13381414,0.14123228
0.08120522,0.08182654,0.08299046,0.08412726,0.08429945
0.12918763,0.13252907,0.13362323,0.13773552,0.14628185
0.18455563,0.18959408,0.19083768,0.20006958,0.20146067
0.12273169,0.13600464,0.13600464,0.14721037,0.15645801
0.12260337,0.12260337,0.13342528,0.13957004,0.14487436
0.11582389,0.13078205,0.13258587,0.13393641,0.13571174
0.08507526,0.10605165,0.10829487,0.12446264,0.12879585
0.14674352,0.15371896,0.16446181,0.16475177,0.16564102
0.08739992,0.09745185,0.10327500,0.11567178,0.13365525
0.15779473,0.15891978,0.17901091,0.17919952,0.21151859
0.11988291,0.14200181,0.14286023,0.15498146,0.18562014
0.12116050,0.12936567,0.12941334,0.13658211,0.14373259
0.05629259,0.07425325,0.07978541,0.08353525,0.09526125
0.06154176,0.07219039,0.07219156,0.07783790,0.08091240
0.09861224,0.10500008,0.11224160,0.11651994,0.11787035
0.06841297,0.07021485,0.08355477,0.08503161,0.08819706
0.04964573,0.06803940,0.10027820,0.10905091,0.12036913
0.05576976,0.07510170,0.09330852,0.10372548,0.11181447
0.07692403,0.08712681,0.08945808,0.09104257,0.11630830
0.07278443,0.09101555,0.09942997,0.11875612,0.13252380
0.10121907,0.10122593,0.10307360,0.11770386,0.12051244
0.07170808,0.08106463,0.08246583,0.08702435,0.08897238
0.06731471,0.07082769,0.07336257,0.07646924,0.07669552
0.19439702,0.20750920,0.21228510,0.22391100,0.22794437
0.17842057,0.18297781,0.24052179,0.24855347,0.25197914
0.14863557,0.16821249,0.18350333,0.19057414,0.20341623
0.05236848,0.05944008,0.06087020,0.06126474,0.06175558
0.06038620,0.06093382,0.06455652,0.06609228,0.06790620
0.06719300,0.07848755,0.07957533,0.08117154,0.08125468
0.05638060,0.06128419,0.06350388,0.06750654,0.07041653
0.06539207,0.08688308,0.15603095,0.18270092,0.19100618
0.11181173,0.14253740,0.15678585,0.15743716,0.16117819
0.10343590,0.10377377,0.10926485,0.11034171,0.11212023
0.08012971,0.09294770,0.11288376,0.12135173,0.12215665
0.08716847,0.10381859,0.10742878,0.11791478,0.11993079
0.09658246,0.10742422,0.10801031,0.11319567,0.11816857
0.10799377,0.11094803,0.11102679,0.11332871,0.11798969
0.14771958,0.15426356,0.16364400,0.16576755,0.17597333
0.19234477,0.20924965,0.21765330,0.22461902,0.24138738
0.08329197,0.10522816,0.10617333,0.11898084,0.12557538
0.05241783,0.06702133,0.07040503,0.08767263,0.09393037
0.05901584,0.06700530,0.07114533,0.08851362,0.09795304
0.10630813,0.11056739,0.11729371,0.11829939,0.11851086
0.06471820,0.08017497,0.08267885,0.08348067,0.09215032
