0.12959038,0.13303448,0.13816392,0.14004537,0.14129226
0.06246116,0.06257922,0.06394748,0.06562330,0.06645187
0.06053482,0.06358141,0.06493785,0.06727131,0.06908831
0.05874303,0.06636871,0.06813566,0.08331189,0.08360346
0.03796275,0.04026029,0.04057661,0.06271934,0.06367985
0.05952960,0.07205554,0.08166371,0.08201417,0.08433311
0.06039730,0.06312857,0.06933121,0.07526927,0.07752479
0.04998933,0.05339354,0.06311436,0.06502980,0.06834102
0.06461392,0.06904031,0.07425365,0.07600276,0.08004941
0.05327787,0.05513947,0.05830941,0.06426717,0.06500603
0.06790967,0.07176046,0.07888278,0.08354434,0.08415597
0.07336830,0.07884698,0.08426099,0.09136991,0.09265658
0.13355359,0.13583100,0.14095229,0.14663990,0.15028581
0.07299961,0.08507161,0.08928815,0.09532377,0.10119123
0.06688011,0.06889596,0.07163331,0.07223603,0.07271795
0.06520599,0.07368593,0.07475407,0.07495128,0.07668087
0.04800283,0.08492773,0.09699276,0.09813169,0.10291547
0.06912038,0.08326776,0.08557530,0.09118513,0.09383411
0.04547620,0.06682869,0.06860828,0.07628201,0.07771035
0.05154203,0.06031170,0.06086642,0.06390655,0.07296684
0.10272086,0.10320963,0.11300289,0.12254344,0.13758709
0.12824427,0.12851357,0.13343430,0.13521942,0.13856629
0.12143519,0.12389557,0.12398185,0.12617993,0.12719610
0.07596101,0.08634196,0.10158469,0.10657285,0.10857240
0.08561999,0.09315503,0.09491921,0.09645443,0.09897710
0.10233035,0.10500507,0.11366921,0.11515915,0.11909080
0.08282663,0.09084634,0.09488107,0.11262992,0.11584444
0.09436718,0.11620905,0.11672451,0.12108545,0.12787440
0.06500907,0.06763054,0.08003610,0.10169721,0.11319606
0.07469311,0.07759189,0.08712565,0.11198319,0.11209466
0.04653843,0.05912829,0.06298453,0.06363274,0.07058715
0.04673683,0.07028455,0.07210216,0.07902184,0.08015816
0.08132946,0.08383792,0.08412349,0.08580466,0.08700027
0.07053749,0.07858425,0.07929543,0.08196013,0.08213180
0.08119159,0.09784440,0.10069314,0.10113986,0.10264213
0.06726294,0.07221543,0.07615429,0.07842562,0.08524934
0.03650286,0.05564274,0.05609504,0.05719572,0.06237610
0.05417628,0.06736510,0.07429827,0.07640290,0.08187915
0.11426727,0.11936367,0.12055429,0.12646390,0.12667331
0.07695907,0.07940320,0.08527318,0.08826068,0.09235465
0.10510116,0.10664719,0.10851385,0.11673467,0.11903815
0.06667303,0.07339367,0.07589623,0.08336291,0.09054616
0.06263404,0.07464127,0.07609122,0.07713625,0.07887934
0.07294264,0.07904454,0.08257484,0.09625584,0.10476036
0.08948001,0.10186861,0.10279129,0.12008327,0.12046599
0.10427155,0.10991770,0.11915419,0.11917923,0.12797806
0.10856605,0.11073279,0.11216221,0.12114327,0.12453116
0.08082503,0.08854856,0.09223364,0.10087637,0.10858198
0.06962369,0.08581638,0.09559262,0.10774032,0.10861802
0.05793814,0.06137468,0.08444563,0.09044878,0.09075221
0.08213122,0.09061004,0.09433526,0.12997559,0.13146459
0.05525960,0.06485829,0.06861004,0.09496796,0.09848464
0.05599540,0.05982300,0.06304571,0.07489979,0.07761316
0.05208396,0.06038251,0.06460233,0.06553322,0.06571459
0.12997845,0.13300210,0.14141752,0.14433555,0.14545301
0.05671906,0.06466387,0.07116245,0.07224271,0.07340834
0.06662698,0.08552665,0.08618945,0.08982306,0.10160097
0.08823439,0.09313633,0.09477048,0.09551659,0.09610726
0.05808270,0.06717026,0.07823066,0.09844458,0.10046379
0.06696944,0.07016045,0.09380157,0.09598776,0.11481584
0.05397967,0.07088084,0.08869775,0.08921431,0.09342074
0.05559419,0.06978069,0.08427836,0.08910923,0.09150575
0.07549214,0.07707916,0.08812259,0.09045760,0.09372902
0.06591709,0.06777197,0.06922436,0.07550223,0.07845826
0.12454828,0.12955688,0.13220838,0.13476121,0.13801643
0.08635736,0.08849560,0.08895574,0.09240245,0.09463264
0.10239127,0.10479270,0.10896526,0.11366855,0.11660614
0.07604001,0.07745507,0.08519465,0.08869313,0.08898248
0.06406980,0.06614713,0.07102083,0.07534920,0.08411889
0.06697696,0.07006815,0.07379598,0.07652518,0.08002296
0.07660793,0.08374874,0.08612634,0.09020659,0.09028908
0.06971809,0.07614081,0.07687975,0.08012877,0.08668321
0.04838153,0.05097986,0.06234346,0.06654367,0.06821038
0.06715804,0.07485659,0.07491687,0.07803325,0.08485023
0.06501406,0.07593169,0.07826259,0.08214009,0.08815514
0.06792630,0.07499277,0.07571856,0.07572030,0.08306564
0.08049497,0.08087429,0.08339500,0.08697896,0.08933043
0.07686923,0.08408532,0.10029253,0.11145861,0.12416521
0.08054082,0.08144371,0.10861757,0.11763134,0.12633914
0.08871087,0.09916474,0.10125444,0.11515432,0.11943313
0.08105534,0.09302206,0.12318143,0.12662990,0.12815434
0.12350897,0.12706766,0.13986497,0.14011821,0.14352793
0.10817632,0.12829578,0.12909627,0.14271365,0.14415833
0.08283712,0.09285365,0.10215246,0.10351272,0.10470949
0.07069050,0.07075331,0.07871315,0.08411686,0.08542439
0.03553179,0.04789416,0.04929987,0.05593280,0.05608802
0.03312690,0.03797101,0.04058741,0.04384922,0.04624589
0.03476902,0.03542711,0.03620624,0.03845299,0.04028105
0.03362367,0.03939094,0.04066571,0.04085235,0.04519869
0.07073234,0.07371673,0.07517157,0.07566364,0.08286680
0.04653507,0.05204312,0.07358393,0.07625505,0.07754841
0.09620989,0.10973535,0.11558451,0.12263066,0.12887515
0.07628114,0.09825697,0.10508209,0.10557497,0.12114337
0.08352642,0.08446175,0.08468898,0.08890255,0.09087430
0.05214383,0.05492829,0.06232081,0.06334818,0.06653154
0.14553045,0.15437728,0.15605257,0.15663311,0.15709722
0.06997211,0.07828214,0.07869401,0.10980108,0.19131836
0.10231079,0.10357153,0.10588291,0.12906671,0.18831646
0.05385283,0.05424069,0.05707602,0.05888233,0.05947505
0.06517546,0.06723677,0.07202388,0.07819429,0.07836147
0.06140394,0.06448088,0.06489904,0.06687701,0.06887918
0.04389511,0.04548566,0.04656989,0.05088090,0.05567922
0.04860810,0.05167574,0.05219101,0.05498064,0.05959349
0.04398772,0.04404134,0.04545748,0.04558530,0.04800207
0.04592811,0.05161871,0.05193409,0.05401710,0.05492955
0.05282658,0.05855942,0.06241638,0.06287180,0.06567600
0.08672509,0.09073521,0.09208702,0.09238833,0.09498368
0.08107295,0.08652703,0.08795369,0.10217524,0.10840707
0.10462733,0.11692213,0.11710639,0.11758237,0.11857466
0.08680587,0.09335224,0.10148540,0.10854927,0.11365673
0.13530357,0.14246060,0.14402500,0.14473294,0.15798777
0.12408838,0.13046832,0.13219562,0.13241081,0.14076579
0.08397499,0.08638261,0.09855285,0.09972358,0.11284636
0.13010976,0.13016045,0.13059893,0.13341981,0.13365984
0.06832984,0.07037921,0.08405074,0.08757569,0.08766139
0.06745710,0.08133715,0.08455554,0.08680525,0.08742963
0.09281500,0.09383642,0.09982472,0.10161085,0.10204600
0.08817381,0.09061406,0.09132100,0.10654429,0.10984052
0.05026475,0.05459018,0.06576882,0.11169817,0.11576921
0.08064482,0.08716958,0.08821291,0.10707866,0.10948762
0.07306258,0.07762080,0.07844447,0.07990873,0.08442418
0.06675882,0.07147294,0.07668829,0.07812925,0.08155999
0.06573626,0.07160829,0.07311025,0.07425208,0.08152164
0.08238734,0.08711044,0.08816166,0.08934294,0.09014377
0.10574064,0.10961691,0.11833781,0.11883770,0.11940313
0.08819627,0.08831581,0.09140275,0.09225759,0.09882346
